,Id,prdtypecode,PAYS_LANGUE,RATIO_LANGUE,ORIGINE_LANGUE,pays_design,Ratio_design,pays_descr,Ratio_descr,design_long,descrip_long,descr_NaN
84539,84539,2522,fr,0.99,Designation,fr,0.99,fr,0.99,83,348.0,False
84540,84540,2582,fr,0.99,Designation,fr,0.99,fr,0.99,76,2239.0,False
84541,84541,1180,sv,0.57,Designation,sv,0.57,,,53,,True
84542,84542,1302,fr,0.99,Description,fr,0.85,fr,0.99,92,999.0,False
84543,84543,1560,fr,0.99,Designation,fr,0.99,fr,0.99,129,2860.0,False
84544,84544,2583,fr,0.99,Designation,fr,0.99,fr,0.99,63,1300.0,False
84545,84545,1300,fr,0.99,Designation,fr,0.99,fr,0.99,102,952.0,False
84546,84546,1281,en,0.99,Designation,en,0.99,fr,0.99,34,933.0,False
84547,84547,1560,fr,0.99,Description,en,0.57,fr,0.99,39,987.0,False
84548,84548,1920,fr,0.99,Designation,fr,0.99,fr,0.99,85,532.0,False
84549,84549,1920,en,0.99,Designation,en,0.99,fr,0.99,81,181.0,False
84550,84550,1160,pt,0.85,Designation,pt,0.85,,,55,,True
84551,84551,2403,de,0.99,Designation,de,0.99,,,100,,True
84552,84552,1560,fr,0.99,Description,nl,0.57,fr,0.99,38,304.0,False
84553,84553,10,fr,0.99,Designation,fr,0.99,,,118,,True
84554,84554,1300,fr,0.99,Designation,fr,0.99,fr,0.99,101,744.0,False
84555,84555,1560,fr,0.99,Description,en,0.57,fr,0.99,44,296.0,False
84556,84556,2582,fr,0.99,Designation,fr,0.99,fr,0.99,49,252.0,False
84557,84557,2905,fr,0.99,Description,fr,0.71,fr,0.99,78,7013.0,False
84558,84558,2522,fr,0.99,Designation,fr,0.99,fr,0.99,87,61.0,False
84559,84559,1300,fr,0.99,Description,fr,0.71,fr,0.99,102,952.0,False
84560,84560,1300,fr,0.99,Designation,fr,0.99,fr,0.99,79,3720.0,False
84561,84561,1281,fr,0.99,Designation,fr,0.99,de,0.71,58,194.0,False
84562,84562,1940,en,0.99,Designation,en,0.99,en,0.99,54,42.0,False
84563,84563,2403,en,0.99,Designation,en,0.99,,,200,,True
84564,84564,2585,fr,0.99,Designation,fr,0.99,fr,0.99,61,93.0,False
84565,84565,2060,en,0.99,Designation,en,0.99,fr,0.99,88,712.0,False
84566,84566,1300,fr,0.99,Designation,fr,0.99,de,0.57,75,65.0,False
84567,84567,2522,fr,0.85,Designation,fr,0.85,,,68,,True
84568,84568,2582,en,0.99,Designation,en,0.99,en,0.99,79,936.0,False
84569,84569,1160,de,0.99,Designation,de,0.99,,,35,,True
84570,84570,2060,fr,0.99,Description,en,0.85,fr,0.99,85,2233.0,False
84571,84571,1320,fr,0.99,Designation,fr,0.99,fr,0.99,74,550.0,False
84572,84572,10,fr,0.99,Designation,fr,0.99,,,72,,True
84573,84573,2403,fr,0.99,Designation,fr,0.99,,,56,,True
84574,84574,2403,fr,0.99,Designation,fr,0.99,,,37,,True
84575,84575,2583,fr,0.99,Description,fr,0.57,fr,0.99,78,1439.0,False
84576,84576,1320,en,0.99,Designation,en,0.99,fr,0.99,67,2495.0,False
84577,84577,1160,de,0.56,Designation,de,0.56,,,29,,True
84578,84578,10,fr,0.99,Designation,fr,0.99,,,90,,True
84579,84579,2705,fr,0.99,Designation,fr,0.99,fr,0.99,38,294.0,False
84580,84580,1140,en,0.99,Designation,en,0.99,,,24,,True
84581,84581,2522,fr,0.99,Description,en,0.85,fr,0.99,66,520.0,False
84582,84582,2280,fr,0.99,Designation,fr,0.99,,,250,,True
84583,84583,2705,fr,0.85,Designation,fr,0.85,,,30,,True
84584,84584,1160,en,0.99,Designation,en,0.99,,,82,,True
84585,84585,2403,fr,0.99,Designation,fr,0.99,,,31,,True
84586,84586,2582,fr,0.99,Designation,fr,0.99,fr,0.99,47,761.0,False
84587,84587,1300,fr,0.99,Designation,fr,0.99,fr,0.99,104,531.0,False
84588,84588,2220,fr,0.99,Description,fr,0.42,fr,0.99,88,1354.0,False
84589,84589,1300,fr,0.99,Designation,fr,0.99,en,0.99,114,860.0,False
84590,84590,1160,en,0.99,Designation,en,0.99,,,64,,True
84591,84591,1302,fr,0.99,Description,en,0.71,fr,0.99,31,450.0,False
84592,84592,2060,en,0.99,Designation,en,0.99,fr,0.99,56,470.0,False
84593,84593,1920,fr,0.99,Designation,fr,0.99,fr,0.99,54,178.0,False
84594,84594,2522,en,0.99,Designation,en,0.99,fr,0.99,47,298.0,False
84595,84595,2585,fr,0.99,Description,en,0.57,fr,0.99,84,888.0,False
84596,84596,2905,fr,0.99,Description,en,0.42,fr,0.99,52,3463.0,False
84597,84597,2280,fr,0.85,Designation,fr,0.85,,,154,,True
84598,84598,2280,nl,0.99,Designation,nl,0.99,,,96,,True
84599,84599,1281,en,0.99,Designation,en,0.99,fr,0.99,70,899.0,False
84600,84600,1940,ca,0.99,Designation,ca,0.99,fr,0.99,30,1706.0,False
84601,84601,1281,fr,0.99,Designation,fr,0.99,fr,0.99,83,1421.0,False
84602,84602,1560,fr,0.99,Designation,fr,0.99,fr,0.99,88,1343.0,False
84603,84603,1300,fr,0.99,Description,es,0.85,fr,0.99,94,887.0,False
84604,84604,1140,en,0.99,Designation,en,0.99,,,48,,True
84605,84605,1320,nl,0.99,Designation,nl,0.99,fr,0.99,67,440.0,False
84606,84606,2280,fr,0.99,Designation,fr,0.99,,,58,,True
84607,84607,1280,en,0.99,Designation,en,0.99,en,0.99,89,382.0,False
84608,84608,1160,fr,0.99,Designation,fr,0.99,,,69,,True
84609,84609,1320,fr,0.99,Designation,fr,0.99,,,39,,True
84610,84610,1300,en,0.99,Description,fr,0.71,en,0.99,99,736.0,False
84611,84611,1300,fr,0.99,Designation,fr,0.99,fr,0.99,96,614.0,False
84612,84612,2522,fr,0.85,Designation,fr,0.85,,,63,,True
84613,84613,2060,fr,0.99,Description,fr,0.85,fr,0.99,102,986.0,False
84614,84614,2462,en,0.99,Designation,en,0.99,,,28,,True
84615,84615,2583,fr,0.99,Designation,fr,0.99,fr,0.99,63,1275.0,False
84616,84616,2280,fr,0.99,Designation,fr,0.99,,,117,,True
84617,84617,2220,en,0.99,Description,en,0.85,en,0.99,76,427.0,False
84618,84618,1280,fr,0.99,Designation,fr,0.99,fr,0.99,95,1029.0,False
84619,84619,2583,fr,0.99,Designation,fr,0.99,fr,0.99,34,174.0,False
84620,84620,50,fr,0.57,Designation,fr,0.57,,,80,,True
84621,84621,1302,fr,0.99,Designation,fr,0.99,fr,0.99,82,392.0,False
84622,84622,1280,en,0.99,Designation,en,0.99,en,0.99,50,26.0,False
84623,84623,10,fr,0.99,Designation,fr,0.99,,,16,,True
84624,84624,2522,fr,0.99,Designation,fr,0.99,en,0.99,58,62.0,False
84625,84625,60,fr,0.99,Designation,fr,0.99,pt,0.71,103,25.0,False
84626,84626,1280,fr,0.99,Description,fr,0.85,fr,0.99,94,542.0,False
84627,84627,2060,fr,0.85,Designation,fr,0.85,fr,0.57,196,1076.0,False
84628,84628,50,en,0.99,Designation,en,0.99,fr,0.85,129,192.0,False
84629,84629,2462,fr,0.99,Designation,fr,0.99,,,23,,True
84630,84630,1940,fr,0.99,Designation,fr,0.99,cy,0.99,58,6.0,False
84631,84631,2403,fr,0.99,Designation,fr,0.99,,,55,,True
84632,84632,2583,fr,0.99,Designation,fr,0.99,fr,0.99,57,123.0,False
84633,84633,2583,fr,0.99,Designation,fr,0.99,fr,0.99,88,365.0,False
84634,84634,1320,fr,0.99,Designation,fr,0.99,,,56,,True
84635,84635,1560,fr,0.99,Designation,fr,0.99,en,0.99,49,646.0,False
84636,84636,2060,fr,0.99,Designation,fr,0.99,fr,0.99,116,989.0,False
84637,84637,1300,fr,0.99,Designation,fr,0.99,fr,0.99,110,484.0,False
84638,84638,1300,fr,0.57,Designation,fr,0.57,fr,0.71,118,1505.0,False
84639,84639,40,fr,0.99,Description,fr,0.85,fr,0.99,87,529.0,False
84640,84640,1302,fr,0.99,Description,en,0.71,fr,0.99,81,1262.0,False
84641,84641,10,fr,0.99,Designation,fr,0.99,,,38,,True
84642,84642,1281,de,0.99,Designation,de,0.99,fr,0.99,25,29.0,False
84643,84643,1160,en,0.99,Designation,en,0.99,,,63,,True
84644,84644,10,en,0.99,Designation,en,0.99,en,0.85,32,20.0,False
84645,84645,2060,en,0.99,Description,en,0.57,en,0.99,107,543.0,False
84646,84646,2280,fr,0.99,Designation,fr,0.99,,,250,,True
84647,84647,2583,fr,0.99,Designation,fr,0.99,fr,0.99,90,1409.0,False
84648,84648,2582,de,0.99,Designation,de,0.99,en,0.99,86,27.0,False
84649,84649,2280,fr,0.99,Designation,fr,0.99,,,24,,True
84650,84650,2522,fr,0.99,Designation,fr,0.99,fr,0.99,77,959.0,False
84651,84651,1302,fr,0.99,Description,en,0.85,fr,0.99,102,1362.0,False
84652,84652,1920,fr,0.99,Description,en,0.85,fr,0.99,89,576.0,False
84653,84653,2462,en,0.57,Designation,en,0.57,,,50,,True
84654,84654,2280,fr,0.99,Designation,fr,0.99,,,47,,True
84655,84655,1301,fr,0.99,Designation,fr,0.99,fr,0.99,48,59.0,False
84656,84656,2060,fr,0.99,Description,fr,0.57,fr,0.99,82,183.0,False
84657,84657,1920,fr,0.99,Designation,fr,0.99,fr,0.99,50,338.0,False
84658,84658,1302,fr,0.99,Description,en,0.85,fr,0.99,82,899.0,False
84659,84659,1300,fr,0.99,Designation,fr,0.99,fr,0.99,103,6592.0,False
84660,84660,2583,fr,0.85,Designation,fr,0.85,,,38,,True
84661,84661,2060,fr,0.99,Designation,fr,0.99,fr,0.99,74,1036.0,False
84662,84662,1160,fr,0.99,Designation,fr,0.99,,,29,,True
84663,84663,2583,fr,0.85,Designation,fr,0.85,,,23,,True
84664,84664,2582,fr,0.99,Description,ca,0.71,fr,0.99,53,832.0,False
84665,84665,50,fr,0.42,Designation,fr,0.42,,,31,,True
84666,84666,2583,fr,0.99,Designation,fr,0.99,fr,0.99,44,339.0,False
84667,84667,2522,fr,0.99,Designation,fr,0.99,fr,0.99,81,288.0,False
84668,84668,2280,fr,0.99,Designation,fr,0.99,,,55,,True
84669,84669,1300,en,0.99,Description,fr,0.85,en,0.99,119,1182.0,False
84670,84670,2583,fr,0.99,Designation,fr,0.99,fr,0.99,32,265.0,False
84671,84671,1320,fr,0.57,Designation,fr,0.57,,,35,,True
84672,84672,2522,fr,0.99,Description,fr,0.71,fr,0.99,68,169.0,False
84673,84673,2582,fr,0.85,Designation,fr,0.85,fr,0.85,74,231.0,False
84674,84674,1302,fr,0.99,Designation,fr,0.99,,,56,,True
84675,84675,40,de,0.57,Designation,de,0.57,,,26,,True
84676,84676,2280,fr,0.99,Designation,fr,0.99,,,51,,True
84677,84677,50,fr,0.99,Designation,fr,0.99,fr,0.99,81,477.0,False
84678,84678,1281,fr,0.85,Designation,fr,0.85,,,36,,True
84679,84679,1920,fr,0.99,Description,en,0.71,fr,0.99,79,1119.0,False
84680,84680,1160,de,0.57,Designation,de,0.57,,,93,,True
84681,84681,2583,fr,0.99,Designation,fr,0.99,fr,0.99,36,287.0,False
84682,84682,2060,fr,0.99,Designation,fr,0.99,fr,0.99,72,5773.0,False
84683,84683,2522,fr,0.99,Designation,fr,0.99,fr,0.99,86,190.0,False
84684,84684,2582,fr,0.99,Description,fr,0.85,fr,0.99,83,3009.0,False
84685,84685,2583,fr,0.99,Designation,fr,0.99,fr,0.99,90,464.0,False
84686,84686,2583,fr,0.99,Designation,fr,0.99,fr,0.99,92,1654.0,False
84687,84687,1320,fr,0.99,Designation,fr,0.99,fr,0.99,48,800.0,False
84688,84688,2462,fr,0.85,Designation,fr,0.85,,,55,,True
84689,84689,1300,fr,0.99,Designation,fr,0.99,fr,0.99,110,933.0,False
84690,84690,1560,fr,0.99,Designation,fr,0.99,fr,0.99,40,730.0,False
84691,84691,1160,fr,0.85,Designation,fr,0.85,fr,0.85,71,71.0,False
84692,84692,2403,ca,0.57,Designation,ca,0.57,,,70,,True
84693,84693,2585,fr,0.99,Designation,fr,0.99,fr,0.99,37,113.0,False
84694,84694,1300,en,0.99,Description,fr,0.85,en,0.99,122,758.0,False
84695,84695,40,fr,0.99,Description,nl,0.57,fr,0.99,105,964.0,False
84696,84696,1320,fr,0.99,Designation,fr,0.99,fr,0.99,45,387.0,False
84697,84697,2583,fr,0.99,Designation,fr,0.99,fr,0.99,65,1266.0,False
84698,84698,1300,fr,0.99,Designation,fr,0.99,fr,0.99,105,711.0,False
84699,84699,2060,en,0.99,Designation,en,0.99,fr,0.99,85,698.0,False
84700,84700,10,fr,0.99,Designation,fr,0.99,,,78,,True
84701,84701,1160,nl,0.99,Designation,nl,0.99,,,38,,True
84702,84702,2905,fr,0.99,Designation,fr,0.99,fr,0.99,37,711.0,False
84703,84703,2403,de,0.99,Designation,de,0.99,,,31,,True
84704,84704,2462,fr,0.99,Designation,fr,0.99,,,54,,True
84705,84705,2220,fr,0.99,Designation,fr,0.99,fr,0.99,105,1420.0,False
84706,84706,1920,fr,0.99,Description,fr,0.85,fr,0.99,78,479.0,False
84707,84707,2583,fr,0.99,Description,fr,0.85,fr,0.99,35,334.0,False
84708,84708,2403,fr,0.57,Designation,fr,0.57,,,33,,True
84709,84709,1560,fr,0.99,Designation,fr,0.99,no,0.56,126,5.0,False
84710,84710,2585,fr,0.99,Designation,fr,0.99,fr,0.99,71,812.0,False
84711,84711,1280,fr,0.99,Designation,fr,0.99,fr,0.99,68,236.0,False
84712,84712,1920,en,0.99,Designation,en,0.99,fr,0.99,77,626.0,False
84713,84713,1180,fr,0.85,Designation,fr,0.85,,,100,,True
84714,84714,2583,fr,0.99,Designation,fr,0.99,fr,0.99,61,307.0,False
84715,84715,1160,en,0.99,Designation,en,0.99,,,51,,True
84716,84716,2583,ca,0.99,Designation,ca,0.99,fr,0.99,29,62.0,False
84717,84717,10,fr,0.99,Designation,fr,0.99,,,44,,True
84718,84718,2060,fr,0.99,Designation,fr,0.99,fr,0.99,91,477.0,False
84719,84719,1560,fr,0.99,Designation,fr,0.99,fr,0.99,79,493.0,False
84720,84720,1940,fr,0.99,Description,en,0.46,fr,0.99,43,241.0,False
84721,84721,1300,fr,0.99,Designation,fr,0.99,fr,0.99,107,550.0,False
84722,84722,2403,fr,0.99,Designation,fr,0.99,,,128,,True
84723,84723,2582,it,0.71,Designation,it,0.71,,,57,,True
84724,84724,1300,fr,0.99,Designation,fr,0.99,fr,0.99,106,994.0,False
84725,84725,1320,fr,0.85,Designation,fr,0.85,,,37,,True
84726,84726,1320,fr,0.99,Designation,fr,0.99,fr,0.99,63,490.0,False
84727,84727,2583,fr,0.99,Designation,fr,0.99,fr,0.99,85,790.0,False
84728,84728,2280,fr,0.99,Designation,fr,0.99,,,38,,True
84729,84729,2280,de,0.99,Designation,de,0.99,,,20,,True
84730,84730,1560,fr,0.99,Designation,fr,0.99,fr,0.99,92,191.0,False
84731,84731,1320,fr,0.99,Designation,fr,0.99,fr,0.99,89,829.0,False
84732,84732,2403,fr,0.99,Designation,fr,0.99,,,66,,True
84733,84733,1281,fr,0.99,Designation,fr,0.99,fr,0.99,94,738.0,False
84734,84734,2220,fr,0.99,Description,fr,0.85,fr,0.99,89,877.0,False
84735,84735,1160,en,0.85,Designation,en,0.85,,,89,,True
84736,84736,2582,fr,0.99,Description,fr,0.57,fr,0.99,44,434.0,False
84737,84737,40,en,0.99,Designation,en,0.99,,,33,,True
84738,84738,2583,fr,0.99,Description,fr,0.71,fr,0.99,34,141.0,False
84739,84739,2060,fr,0.99,Designation,fr,0.99,fr,0.99,40,83.0,False
84740,84740,1920,fr,0.99,Designation,fr,0.99,fr,0.99,92,545.0,False
84741,84741,1320,fr,0.99,Description,fr,0.71,fr,0.99,92,649.0,False
84742,84742,10,fr,0.99,Designation,fr,0.99,,,82,,True
84743,84743,1300,fr,0.99,Designation,fr,0.99,fr,0.99,91,1853.0,False
84744,84744,60,fr,0.99,Designation,fr,0.99,fr,0.99,134,195.0,False
84745,84745,2705,fr,0.99,Designation,fr,0.99,fr,0.99,32,487.0,False
84746,84746,1920,fr,0.99,Description,en,0.85,fr,0.99,77,736.0,False
84747,84747,2060,fr,0.99,Designation,fr,0.99,fr,0.99,119,404.0,False
84748,84748,1160,en,0.71,Designation,en,0.71,,,72,,True
84749,84749,2060,fr,0.99,Description,fr,0.71,fr,0.99,104,772.0,False
84750,84750,1281,en,0.71,Designation,en,0.71,pt,0.57,36,48.0,False
84751,84751,2403,de,0.57,Designation,de,0.57,,,55,,True
84752,84752,2403,en,0.85,Designation,en,0.85,,,26,,True
84753,84753,1302,fr,0.99,Designation,fr,0.99,fr,0.99,77,941.0,False
84754,84754,1300,fr,0.99,Designation,fr,0.99,fr,0.99,77,817.0,False
84755,84755,1281,fr,0.99,Description,fr,0.85,fr,0.99,20,543.0,False
84756,84756,1280,fr,0.99,Designation,fr,0.99,fr,0.99,79,70.0,False
84757,84757,2522,fr,0.99,Designation,fr,0.99,fr,0.99,84,244.0,False
84758,84758,1300,en,0.99,Description,en,0.71,en,0.99,100,675.0,False
84759,84759,1160,pt,0.71,Designation,pt,0.71,,,36,,True
84760,84760,2583,fr,0.99,Designation,fr,0.99,fr,0.99,71,193.0,False
84761,84761,2060,fr,0.99,Designation,fr,0.99,fr,0.99,87,4984.0,False
84762,84762,40,fr,0.99,Description,en,0.71,fr,0.99,93,870.0,False
84763,84763,1920,fr,0.99,Description,en,0.57,fr,0.99,94,548.0,False
84764,84764,1300,fr,0.99,Designation,fr,0.99,fr,0.99,102,721.0,False
84765,84765,1320,fr,0.99,Description,fr,0.85,fr,0.99,66,1173.0,False
84766,84766,2522,fr,0.99,Designation,fr,0.99,fr,0.57,63,55.0,False
84767,84767,1302,fr,0.99,Description,fr,0.85,fr,0.99,76,453.0,False
84768,84768,2060,en,0.99,Designation,en,0.99,fr,0.99,96,427.0,False
84769,84769,2462,fr,0.71,Designation,fr,0.71,,,75,,True
84770,84770,2280,fr,0.99,Designation,fr,0.99,,,52,,True
84771,84771,2705,fr,0.99,Designation,fr,0.99,fr,0.99,17,846.0,False
84772,84772,1180,fr,0.99,Designation,fr,0.99,,,45,,True
84773,84773,2060,fr,0.99,Description,fr,0.85,fr,0.99,72,1300.0,False
84774,84774,10,fr,0.99,Designation,fr,0.99,,,50,,True
84775,84775,2522,fr,0.99,Designation,fr,0.99,fr,0.99,73,294.0,False
84776,84776,1280,fr,0.99,Designation,fr,0.99,fr,0.99,89,987.0,False
84777,84777,2280,fr,0.99,Designation,fr,0.99,,,158,,True
84778,84778,2583,fr,0.99,Designation,fr,0.99,fr,0.99,42,71.0,False
84779,84779,2522,fr,0.99,Description,fr,0.85,fr,0.99,120,221.0,False
84780,84780,40,fr,0.71,Designation,fr,0.71,,,82,,True
84781,84781,1160,en,0.99,Designation,en,0.99,,,40,,True
84782,84782,2280,fr,0.99,Designation,fr,0.99,,,64,,True
84783,84783,1160,de,0.71,Designation,de,0.71,,,72,,True
84784,84784,1300,fr,0.99,Description,de,0.57,fr,0.99,83,194.0,False
84785,84785,2060,fr,0.99,Designation,fr,0.99,fr,0.99,85,454.0,False
84786,84786,2583,fr,0.99,Designation,fr,0.99,fr,0.99,52,598.0,False
84787,84787,1300,en,0.99,Designation,en,0.99,,,111,,True
84788,84788,2060,en,0.99,Designation,en,0.99,fr,0.99,58,1210.0,False
84789,84789,1920,fr,0.99,Designation,fr,0.99,fr,0.99,73,453.0,False
84790,84790,1280,fr,0.99,Designation,fr,0.99,fr,0.99,76,1958.0,False
84791,84791,2582,fr,0.99,Description,fr,0.71,fr,0.99,70,221.0,False
84792,84792,1160,fi,0.99,Designation,fi,0.99,,,23,,True
84793,84793,1300,fr,0.99,Designation,fr,0.99,en,0.99,119,483.0,False
84794,84794,1560,en,0.99,Designation,en,0.99,en,0.99,82,392.0,False
84795,84795,2583,fr,0.99,Designation,fr,0.99,fr,0.99,39,266.0,False
84796,84796,1302,fr,0.99,Description,fr,0.85,fr,0.99,102,1072.0,False
84797,84797,40,en,0.99,Designation,en,0.99,,,29,,True
84798,84798,2403,fr,0.99,Designation,fr,0.99,,,57,,True
84799,84799,2522,fr,0.99,Description,fr,0.71,fr,0.99,122,210.0,False
84800,84800,2583,fr,0.99,Description,fr,0.71,fr,0.99,37,415.0,False
84801,84801,2583,fr,0.85,Designation,fr,0.85,,,62,,True
84802,84802,2403,en,0.71,Designation,en,0.71,,,55,,True
84803,84803,2280,de,0.99,Designation,de,0.99,,,102,,True
84804,84804,1300,fr,0.99,Designation,fr,0.99,fr,0.99,118,1081.0,False
84805,84805,1560,fr,0.99,Description,fr,0.57,fr,0.99,108,719.0,False
84806,84806,40,fr,0.99,Designation,fr,0.99,,,26,,True
84807,84807,2583,fr,0.99,Designation,fr,0.99,fr,0.99,94,1654.0,False
84808,84808,2583,fr,0.99,Designation,fr,0.99,fr,0.99,65,1679.0,False
84809,84809,10,ca,0.57,Designation,ca,0.57,,,66,,True
84810,84810,1300,fr,0.99,Designation,fr,0.99,fr,0.99,116,600.0,False
84811,84811,1940,fr,0.99,Description,fr,0.85,fr,0.99,75,299.0,False
84812,84812,2583,fr,0.99,Designation,fr,0.99,fr,0.99,66,267.0,False
84813,84813,2403,fr,0.99,Designation,fr,0.99,,,30,,True
84814,84814,2522,fr,0.99,Designation,fr,0.99,,,38,,True
84815,84815,50,fr,0.99,Description,fr,0.85,fr,0.99,92,1990.0,False
84816,84816,2280,en,0.85,Designation,en,0.85,,,220,,True
84817,84817,40,en,0.99,Designation,en,0.99,,,60,,True
84818,84818,2522,fr,0.99,Description,fr,0.85,fr,0.99,134,223.0,False
84819,84819,2403,fr,0.57,Designation,fr,0.57,,,34,,True
84820,84820,2403,pt,0.85,Designation,pt,0.85,,,15,,True
84821,84821,1160,fr,0.56,Designation,fr,0.56,,,54,,True
84822,84822,2583,fr,0.99,Description,fr,0.71,fr,0.99,49,1178.0,False
84823,84823,2060,fr,0.99,Description,fr,0.71,fr,0.99,99,1141.0,False
84824,84824,1320,fr,0.99,Designation,fr,0.99,fr,0.99,89,829.0,False
84825,84825,1280,en,0.99,Designation,en,0.99,,,82,,True
84826,84826,1560,fr,0.99,Description,en,0.71,fr,0.99,81,188.0,False
84827,84827,2583,fr,0.99,Designation,fr,0.99,fr,0.99,48,1321.0,False
84828,84828,2583,fr,0.99,Designation,fr,0.99,fr,0.99,63,63.0,False
84829,84829,2220,fr,0.99,Designation,fr,0.99,fr,0.99,95,987.0,False
84830,84830,1300,fr,0.99,Designation,fr,0.99,fr,0.99,104,671.0,False
84831,84831,1280,en,0.99,Designation,en,0.99,fr,0.99,119,578.0,False
84832,84832,50,en,0.99,Designation,en,0.99,fr,0.57,88,205.0,False
84833,84833,40,de,0.99,Designation,de,0.99,,,36,,True
84834,84834,1320,en,0.99,Designation,en,0.99,fr,0.99,51,391.0,False
84835,84835,2403,de,0.99,Designation,de,0.99,,,67,,True
84836,84836,2582,fr,0.99,Description,de,0.85,fr,0.99,49,1331.0,False
84837,84837,2462,fr,0.99,Description,fr,0.71,fr,0.99,200,65.0,False
84838,84838,2220,fr,0.99,Description,nl,0.85,fr,0.99,80,992.0,False
84839,84839,1160,en,0.99,Designation,en,0.99,,,22,,True
84840,84840,1302,en,0.85,Designation,en,0.85,fr,0.85,89,965.0,False
84841,84841,40,en,0.99,Designation,en,0.99,,,30,,True
84842,84842,2522,fr,0.99,Description,en,0.57,fr,0.99,40,138.0,False
84843,84843,2582,fr,0.99,Designation,fr,0.99,fr,0.99,44,1056.0,False
84844,84844,2522,fr,0.99,Designation,fr,0.99,fr,0.99,31,191.0,False
84845,84845,2585,fr,0.99,Designation,fr,0.99,fr,0.99,64,355.0,False
84846,84846,2583,fr,0.99,Designation,fr,0.99,fr,0.99,66,1169.0,False
84847,84847,1920,fr,0.99,Description,fr,0.85,fr,0.99,63,252.0,False
84848,84848,2060,fr,0.99,Description,fr,0.85,fr,0.99,81,876.0,False
84849,84849,2403,en,0.99,Designation,en,0.99,,,156,,True
84850,84850,2403,fr,0.99,Designation,fr,0.99,,,65,,True
84851,84851,2462,en,0.99,Designation,en,0.99,,,63,,True
84852,84852,2462,fr,0.99,Designation,fr,0.99,,,105,,True
84853,84853,2403,ca,0.57,Designation,ca,0.57,,,47,,True
84854,84854,1280,fr,0.99,Designation,fr,0.99,fr,0.99,104,829.0,False
84855,84855,2280,fr,0.99,Designation,fr,0.99,,,187,,True
84856,84856,1300,ro,0.99,Designation,ro,0.99,,,37,,True
84857,84857,1140,fr,0.99,Designation,fr,0.99,fr,0.99,59,55.0,False
84858,84858,2522,en,0.99,Designation,en,0.99,,,90,,True
84859,84859,1560,fr,0.99,Designation,fr,0.99,fr,0.99,86,1541.0,False
84860,84860,2060,fr,0.99,Designation,fr,0.99,fr,0.99,31,64.0,False
84861,84861,2583,fr,0.99,Description,fr,0.85,fr,0.99,115,269.0,False
84862,84862,2583,fr,0.99,Description,en,0.57,fr,0.99,68,1466.0,False
84863,84863,1300,en,0.99,Designation,en,0.99,en,0.85,108,358.0,False
84864,84864,1160,fr,0.57,Designation,fr,0.57,,,48,,True
84865,84865,40,fr,0.99,Description,en,0.71,fr,0.99,86,750.0,False
84866,84866,1280,fr,0.99,Description,en,0.57,fr,0.99,55,956.0,False
84867,84867,1280,fr,0.99,Designation,fr,0.99,fr,0.99,96,365.0,False
84868,84868,2522,pt,0.99,Designation,pt,0.99,,,54,,True
84869,84869,2060,fr,0.99,Designation,fr,0.99,fr,0.99,82,1211.0,False
